season,gameDate,gameID,period,eventOrder,teamName,playerName,gameTime,eventText,eventType,eventSubType,homeScore,homeTeam,awayScore,awayTeam,x,y
2025,8/31/2025,d91491bc-5ca5-11f0-b375-6f5f1c5108cb,2,237,TVB Stuttgart,Miljan Vujovic,59:44:00,Goalkeeper Change,goalKeeperChange,NA,33,TVB Stuttgart,36,Handball Sport Verein Hamburg,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,1,THW Kiel,Andreas Wolff,0:00,Goalkeeper Change,goalKeeperChange,NA,0,HC Erlangen,0,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,2,HC Erlangen,Khalifa Ghedbane,0:00,Goalkeeper Change,goalKeeperChange,NA,0,HC Erlangen,0,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,3,HC Erlangen,Milos Kos,1:02,Ball Technical Fault,technicalFault,ballFault,0,HC Erlangen,0,THW Kiel,22.49,82.68
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,4,THW Kiel,Emil Wernsdorf  Madsen,1:41,Nine Metre Goal Missed,goal,nineMetre,0,HC Erlangen,0,THW Kiel,72.4,46.74
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,5,HC Erlangen,Viggó Kristjánsson,2:29,Nine Metre Goal Missed,goal,nineMetre,0,HC Erlangen,0,THW Kiel,28.04,36.87
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,6,THW Kiel,Lukas Laube,2:29,Block,block,NA,0,HC Erlangen,0,THW Kiel,28.04,36.87
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,7,HC Erlangen,Maciej Gebala,2:48,Ball Technical Fault,technicalFault,ballFault,0,HC Erlangen,0,THW Kiel,29.89,32.03
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,8,THW Kiel,Rune Dahmke,2:59,Wing Goal Made,goal,wing,0,HC Erlangen,1,THW Kiel,87.92,7.64
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,9,THW Kiel,Elias Ellefsen á Skipagøtu,2:59,Assist,assist,NA,0,HC Erlangen,1,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,10,HC Erlangen,Viggó Kristjánsson,3:07,Nine Metre Goal Missed,goal,nineMetre,0,HC Erlangen,1,THW Kiel,24.69,14.34
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,11,THW Kiel,Elias Ellefsen á Skipagøtu,3:54,Six Metre Goal Missed,goal,sixMetre,0,HC Erlangen,1,THW Kiel,79.89,21.04
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,12,HC Erlangen,Maciej Gebala,4:06,Six Metre Goal Missed,goal,sixMetre,0,HC Erlangen,1,THW Kiel,17.64,74.86
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,13,THW Kiel,Emil Wernsdorf  Madsen,4:33,Six Metre Goal Made,goal,sixMetre,0,HC Erlangen,2,THW Kiel,76.63,44.13
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,14,HC Erlangen,Maciej Gebala,5:34,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,0,HC Erlangen,2,THW Kiel,76.63,44.13
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,15,THW Kiel,Eric Johansson,5:34,Seven Metre Penalty Caused,sevenMetrePenalty,caused,0,HC Erlangen,2,THW Kiel,76.63,44.13
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,16,HC Erlangen,Viggó Kristjánsson,5:34,Seven Metre Penalty Made,goal,sevenMetrePenalty,1,HC Erlangen,2,THW Kiel,76.63,44.13
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,17,THW Kiel,Elias Ellefsen á Skipagøtu,6:22,Nine Metre Goal Made,goal,nineMetre,1,HC Erlangen,3,THW Kiel,71.78,15.83
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,18,HC Erlangen,Maciej Gebala,7:02,Six Metre Goal Made,goal,sixMetre,2,HC Erlangen,3,THW Kiel,20.72,47.67
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,19,HC Erlangen,Milos Kos,7:02,Assist,assist,NA,2,HC Erlangen,3,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,20,THW Kiel,Eric Johansson,7:11,Nine Metre Goal Missed,goal,nineMetre,2,HC Erlangen,3,THW Kiel,73.9,15.46
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,21,HC Erlangen,Milos Kos,7:53,Nine Metre Goal Missed,goal,nineMetre,2,HC Erlangen,3,THW Kiel,29.01,39.66
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,22,THW Kiel,Lukas Laube,7:53,Block,block,NA,2,HC Erlangen,3,THW Kiel,29.01,39.66
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,23,THW Kiel,Rune Dahmke,8:03,Rule Technical Fault,technicalFault,ruleFault,2,HC Erlangen,3,THW Kiel,72.22,34.82
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,24,HC Erlangen,Maciej Gebala,9:03,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,2,HC Erlangen,3,THW Kiel,72.22,34.82
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,25,THW Kiel,Eric Johansson,9:03,Seven Metre Penalty Caused,sevenMetrePenalty,caused,2,HC Erlangen,3,THW Kiel,72.22,34.82
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,26,HC Erlangen,Viggó Kristjánsson,9:03,Seven Metre Penalty Missed,goal,sevenMetrePenalty,2,HC Erlangen,3,THW Kiel,72.22,34.82
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,27,THW Kiel,Elias Ellefsen á Skipagøtu,9:37,Six Metre Goal Made,goal,sixMetre,2,HC Erlangen,4,THW Kiel,81.22,71.88
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,28,HC Erlangen,Viggó Kristjánsson,10:23,Six Metre Goal Made,goal,sixMetre,3,HC Erlangen,4,THW Kiel,20.46,52.14
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,29,THW Kiel,Elias Ellefsen á Skipagøtu,10:54,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,3,HC Erlangen,4,THW Kiel,20.46,52.14
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,30,HC Erlangen,Florian Scheerer,10:54,Seven Metre Penalty Caused,sevenMetrePenalty,caused,3,HC Erlangen,4,THW Kiel,20.46,52.14
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,31,THW Kiel,Lukas Zerbe,10:54,Seven Metre Penalty Made,goal,sevenMetrePenalty,3,HC Erlangen,5,THW Kiel,20.46,52.14
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,32,HC Erlangen,Sander Andreassen Øverjordet,11:28,Nine Metre Goal Made,goal,nineMetre,4,HC Erlangen,5,THW Kiel,25.57,49.35
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,33,THW Kiel,Emil Wernsdorf  Madsen,11:35,Nine Metre Goal Missed,goal,nineMetre,4,HC Erlangen,5,THW Kiel,73.99,36.5
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,34,HC Erlangen,Maciej Gebala,11:35,Block,block,NA,4,HC Erlangen,5,THW Kiel,73.99,36.5
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,35,HC Erlangen,Christopher Bissel,11:44,Six Metre Goal Made,goal,sixMetre,5,HC Erlangen,5,THW Kiel,16.49,79.52
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,36,HC Erlangen,Sander Andreassen Øverjordet,11:44,Assist,assist,NA,5,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,37,HC Erlangen,Maciej Gebala,12:09,Two Minutes Suspension,suspension,twoMinutes,5,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,38,THW Kiel,Eric Johansson,12:38,Nine Metre Goal Missed,goal,nineMetre,5,HC Erlangen,5,THW Kiel,71.39,18.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,39,HC Erlangen,NA,12:46,Goalkeeper Change,goalKeeperChange,NA,5,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,40,HC Erlangen,Viggó Kristjánsson,13:24,Six Metre Goal Made,goal,sixMetre,6,HC Erlangen,5,THW Kiel,19.28,21.97
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,41,HC Erlangen,Khalifa Ghedbane,13:39,Goalkeeper Change,goalKeeperChange,NA,6,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,42,THW Kiel,Emil Wernsdorf  Madsen,13:47,Six Metre Goal Missed,goal,sixMetre,6,HC Erlangen,5,THW Kiel,80.9,70.27
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,43,HC Erlangen,NA,14:06,Goalkeeper Change,goalKeeperChange,NA,6,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,44,HC Erlangen,Khalifa Ghedbane,14:14,Goalkeeper Change,goalKeeperChange,NA,6,HC Erlangen,5,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,45,HC Erlangen,Sander Andreassen Øverjordet,14:41,Rule Technical Fault,technicalFault,ruleFault,6,HC Erlangen,5,THW Kiel,28.92,33.71
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,46,THW Kiel,Eric Johansson,14:46,Six Metre Goal Made,goal,sixMetre,6,HC Erlangen,6,THW Kiel,81.66,21.6
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,47,HC Erlangen,NA,15:24,Time Out by Team,timeOut,team,6,HC Erlangen,6,THW Kiel,81.66,21.6
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,48,HC Erlangen,Christoph Steinert,16:15,Wing Goal Made,goal,wing,7,HC Erlangen,6,THW Kiel,8.2,10.06
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,49,HC Erlangen,Viggó Kristjánsson,16:15,Assist,assist,NA,7,HC Erlangen,6,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,50,THW Kiel,Elias Ellefsen á Skipagøtu,16:22,Nine Metre Goal Missed,goal,nineMetre,7,HC Erlangen,6,THW Kiel,73.54,50.65
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,51,HC Erlangen,Maciej Gebala,16:56,Six Metre Goal Made,goal,sixMetre,8,HC Erlangen,6,THW Kiel,17.81,78.58
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,52,HC Erlangen,Viggó Kristjánsson,16:56,Assist,assist,NA,8,HC Erlangen,6,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,53,THW Kiel,Lukas Laube,18:04,Six Metre Goal Made,goal,sixMetre,8,HC Erlangen,7,THW Kiel,77.78,51.58
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,54,THW Kiel,Emil Wernsdorf  Madsen,18:04,Assist,assist,NA,8,HC Erlangen,7,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,55,HC Erlangen,Christoph Steinert,18:19,Wing Goal Missed,goal,wing,8,HC Erlangen,7,THW Kiel,9.17,9.5
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,56,THW Kiel,Eric Johansson,18:49,Six Metre Goal Missed,goal,sixMetre,8,HC Erlangen,7,THW Kiel,81.22,26.44
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,57,HC Erlangen,Maciej Gebala,19:57,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,8,HC Erlangen,7,THW Kiel,81.22,26.44
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,58,THW Kiel,Lukas Laube,19:57,Seven Metre Penalty Caused,sevenMetrePenalty,caused,8,HC Erlangen,7,THW Kiel,81.22,26.44
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,59,HC Erlangen,Christopher Bissel,19:57,Seven Metre Penalty Made,goal,sevenMetrePenalty,9,HC Erlangen,7,THW Kiel,81.22,26.44
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,60,THW Kiel,Emil Wernsdorf  Madsen,20:29,Nine Metre Goal Missed,goal,nineMetre,9,HC Erlangen,7,THW Kiel,70.9,35.38
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,61,HC Erlangen,Sander Andreassen Øverjordet,21:01,Six Metre Goal Made,goal,sixMetre,10,HC Erlangen,7,THW Kiel,17.46,76.72
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,62,HC Erlangen,Viggó Kristjánsson,21:01,Assist,assist,NA,10,HC Erlangen,7,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,63,THW Kiel,Elias Ellefsen á Skipagøtu,21:04,Rule Technical Fault,technicalFault,ruleFault,10,HC Erlangen,7,THW Kiel,73.19,22.72
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,64,HC Erlangen,Milos Kos,21:43,Six Metre Goal Missed,goal,sixMetre,10,HC Erlangen,7,THW Kiel,22.13,48.98
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,65,THW Kiel,Lukas Laube,21:43,Block,block,NA,10,HC Erlangen,7,THW Kiel,22.13,48.98
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,66,HC Erlangen,Milos Kos,21:57,Nine Metre Goal Missed,goal,nineMetre,10,HC Erlangen,7,THW Kiel,24.07,79.7
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,67,THW Kiel,Petter Øverby,22:05,Rule Technical Fault,technicalFault,ruleFault,10,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,68,THW Kiel,NA,22:46,Yellow Card,yellowCard,NA,10,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,69,THW Kiel,Magnus Landin Jacobsen,22:49,Seven Metre Penalty Caused,sevenMetrePenalty,caused,10,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,70,HC Erlangen,Viggó Kristjánsson,22:49,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,10,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,71,HC Erlangen,Christopher Bissel,22:49,Seven Metre Penalty Made,goal,sevenMetrePenalty,11,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,72,THW Kiel,NA,22:56,Time Out by Team,timeOut,team,11,HC Erlangen,7,THW Kiel,56.97,43.95
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,73,THW Kiel,Nikola Bilyk,23:24,Back Court Goal Made,goal,backCourt,11,HC Erlangen,8,THW Kiel,77.25,69.46
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,74,HC Erlangen,Christopher Bissel,23:58,Six Metre Goal Made,goal,sixMetre,12,HC Erlangen,8,THW Kiel,17.64,77.09
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,75,HC Erlangen,Marek Nissen,23:58,Assist,assist,NA,12,HC Erlangen,8,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,76,THW Kiel,Domagoj Duvnjak,24:57:00,Nine Metre Goal Made,goal,nineMetre,12,HC Erlangen,9,THW Kiel,70.72,46.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,77,HC Erlangen,Sander Andreassen Øverjordet,25:22:00,Turnover,turnover,NA,12,HC Erlangen,9,THW Kiel,26.46,20.11
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,78,THW Kiel,Nikola Bilyk,25:27:00,Six Metre Goal Made,goal,sixMetre,12,HC Erlangen,10,THW Kiel,77.51,44.69
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,79,THW Kiel,Petter Øverby,25:59:00,Two Minutes Suspension,suspension,twoMinutes,12,HC Erlangen,10,THW Kiel,77.51,44.69
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,80,HC Erlangen,Maciej Gebala,26:19:00,Rule Technical Fault,technicalFault,ruleFault,12,HC Erlangen,10,THW Kiel,19.64,77.08
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,81,THW Kiel,NA,26:32:00,Goalkeeper Change,goalKeeperChange,NA,12,HC Erlangen,10,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,82,THW Kiel,Nikola Bilyk,26:54:00,Six Metre Goal Made,goal,sixMetre,12,HC Erlangen,11,THW Kiel,82.33,20.08
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,83,THW Kiel,Andreas Wolff,26:57:00,Goalkeeper Change,goalKeeperChange,NA,12,HC Erlangen,11,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,84,HC Erlangen,Marek Nissen,27:39:00,Ball Technical Fault,technicalFault,ballFault,12,HC Erlangen,11,THW Kiel,26.28,49.43
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,85,THW Kiel,NA,27:44:00,Goalkeeper Change,goalKeeperChange,NA,12,HC Erlangen,11,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,86,THW Kiel,Andreas Wolff,28:02:00,Goalkeeper Change,goalKeeperChange,NA,12,HC Erlangen,11,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,87,THW Kiel,Nikola Bilyk,28:11:00,Six Metre Goal Made,goal,sixMetre,12,HC Erlangen,12,THW Kiel,77.43,43.58
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,88,HC Erlangen,Marek Nissen,28:33:00,Ball Technical Fault,technicalFault,ballFault,12,HC Erlangen,12,THW Kiel,26.1,77.84
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,89,THW Kiel,Nikola Bilyk,29:09:00,Nine Metre Goal Missed,goal,nineMetre,12,HC Erlangen,12,THW Kiel,70.63,49.53
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,90,HC Erlangen,Marek Nissen,29:39:00,Rule Technical Fault,technicalFault,ruleFault,12,HC Erlangen,12,THW Kiel,27.43,51.4
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,91,THW Kiel,NA,29:47:00,Goalkeeper Change,goalKeeperChange,NA,12,HC Erlangen,12,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,92,THW Kiel,Harald Reinkind,29:59:00,Six Metre Goal Missed,goal,sixMetre,12,HC Erlangen,12,THW Kiel,79.54,68.34
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,93,HC Erlangen,Marek Nissen,29:59:00,Block,block,NA,12,HC Erlangen,12,THW Kiel,79.54,68.34
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,1,94,HC Erlangen,Viggó Kristjánsson,30:00:00,Back Court Goal Made,goal,backCourt,13,HC Erlangen,12,THW Kiel,89.86,9.87
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,95,THW Kiel,Andreas Wolff,30:00:00,Goalkeeper Change,goalKeeperChange,NA,13,HC Erlangen,12,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,96,THW Kiel,Emil Wernsdorf  Madsen,30:41:00,Nine Metre Goal Made,goal,nineMetre,13,HC Erlangen,13,THW Kiel,27.34,56.42
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,97,HC Erlangen,Milos Kos,31:36:00,Six Metre Goal Made,goal,sixMetre,14,HC Erlangen,13,THW Kiel,79.81,47.86
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,98,THW Kiel,Nikola Bilyk,32:23:00,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,14,HC Erlangen,13,THW Kiel,79.81,47.86
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,99,HC Erlangen,Christoph Steinert,32:23:00,Seven Metre Penalty Caused,sevenMetrePenalty,caused,14,HC Erlangen,13,THW Kiel,79.81,47.86
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,100,THW Kiel,Bence Imre,32:23:00,Seven Metre Penalty Made,goal,sevenMetrePenalty,14,HC Erlangen,14,THW Kiel,79.81,47.86
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,101,HC Erlangen,Sander Andreassen Øverjordet,32:51:00,Turnover,turnover,NA,14,HC Erlangen,14,THW Kiel,28.5,47.05
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,102,THW Kiel,Emil Wernsdorf  Madsen,33:40:00,Nine Metre Goal Made,goal,nineMetre,14,HC Erlangen,15,THW Kiel,26.37,58.85
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,103,HC Erlangen,Maciej Gebala,33:51:00,Rule Technical Fault,technicalFault,ruleFault,14,HC Erlangen,15,THW Kiel,72.84,38.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,104,HC Erlangen,Dario Quenstedt,34:11:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,15,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,105,THW Kiel,Elias Ellefsen á Skipagøtu,34:17:00,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,14,HC Erlangen,15,THW Kiel,72.84,38.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,106,HC Erlangen,Christopher Bissel,34:17:00,Seven Metre Penalty Caused,sevenMetrePenalty,caused,14,HC Erlangen,15,THW Kiel,72.84,38.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,107,THW Kiel,Bence Imre,34:17:00,Seven Metre Penalty Made,goal,sevenMetrePenalty,14,HC Erlangen,16,THW Kiel,72.84,38.18
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,108,HC Erlangen,Khalifa Ghedbane,34:23:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,16,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,109,HC Erlangen,Viggó Kristjánsson,34:51:00,Turnover,turnover,NA,14,HC Erlangen,16,THW Kiel,82.28,79.52
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,110,HC Erlangen,NA,35:01:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,16,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,111,HC Erlangen,Milos Kos,35:02:00,Two Minutes Suspension,suspension,twoMinutes,14,HC Erlangen,16,THW Kiel,18.17,28.68
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,112,THW Kiel,Emil Wernsdorf  Madsen,35:04:00,Six Metre Goal Made,goal,sixMetre,14,HC Erlangen,17,THW Kiel,18.17,28.68
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,113,HC Erlangen,Khalifa Ghedbane,36:10:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,17,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,114,HC Erlangen,Antonio Metzner,36:18:00,Nine Metre Goal Missed,goal,nineMetre,14,HC Erlangen,17,THW Kiel,73.63,45.45
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,115,THW Kiel,Elias Ellefsen á Skipagøtu,36:44:00,Six Metre Goal Made,goal,sixMetre,14,HC Erlangen,18,THW Kiel,17.49,28.6
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,116,HC Erlangen,NA,36:53:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,18,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,117,HC Erlangen,NA,37:03:00,Time Out by Team,timeOut,team,14,HC Erlangen,18,THW Kiel,17.49,28.6
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,118,HC Erlangen,Khalifa Ghedbane,37:03:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,18,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,119,HC Erlangen,Dario Quenstedt,37:03:00,Goalkeeper Change,goalKeeperChange,NA,14,HC Erlangen,18,THW Kiel,NA,NA
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,120,HC Erlangen,Andri Mar Runarsson,37:16:00,Six Metre Goal Made,goal,sixMetre,15,HC Erlangen,18,THW Kiel,78.92,58.47
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,121,THW Kiel,Emil Wernsdorf  Madsen,37:42:00,Six Metre Goal Made,goal,sixMetre,15,HC Erlangen,19,THW Kiel,20.28,72.25
2025,8/28/2025,d7e307a9-5ca5-11f0-af4b-018ba42b97a2,2,122,HC Erlangen,Antonio Metzner,38:25:00,Ball Technical Fault,technicalFault,ballFault,15,HC Erlangen,19,THW Kiel,74.51,37.62
