"Season","GameDate","TeamName","OpponentName","Score","GameId"
2022,2022-12-02,"HSG Konstanz","HC Empor Rostock","32:32","0dea57a1-3961-11ef-b370-450d38f76e90"
2022,2023-03-26,"HC Elbflorenz 2006","HSC 2000 Coburg","29:30","1d2ceb72-3961-11ef-b2f2-2906cc9fb6bc"
2022,2022-12-10,"TV 05/07 Hüttenberg","TSV Bayer Dormagen","30:28","0e5fce21-3961-11ef-86bb-450d38f76e90"
2022,2022-12-17,"Dessau-Rosslauer HV 06","HSC 2000 Coburg","26:26","0f5c43df-3961-11ef-9cea-450d38f76e90"
2022,2023-06-03,"HBW Balingen-Weilstetten","VfL Eintracht Hagen","27:34","2a3ef512-3961-11ef-9ff9-3bbbf785e5a0"
2022,2022-11-26,"TV 05/07 Hüttenberg","HC Elbflorenz 2006","25:26","0d495cf3-3961-11ef-b8e9-450d38f76e90"
2022,2023-06-03,"TuS N-Lübbecke","HSG Konstanz","30:29","29e2d1ba-3961-11ef-b727-3bbbf785e5a0"
2022,2023-03-22,"1. VfL Potsdam","HC Elbflorenz 2006","35:32","1ccbfdc4-3961-11ef-8fbc-2906cc9fb6bc"
2022,2023-02-05,"HSG Nordhorn-Lingen","VfL Eintracht Hagen","28:26","17c5362e-3961-11ef-94f2-2906cc9fb6bc"
2022,2023-05-14,"HSG Nordhorn-Lingen","HSC 2000 Coburg","24:31","27ee8bac-3961-11ef-81e0-3bbbf785e5a0"
2022,2023-02-03,"TuS N-Lübbecke","1. VfL Potsdam","33:26","1737db12-3961-11ef-83ff-2906cc9fb6bc"
2022,2022-11-20,"TV Großwallstadt","TuSEM Essen","18:25","0cb1805f-3961-11ef-9432-450d38f76e90"
2022,2022-10-29,"HSC 2000 Coburg","HC Elbflorenz 2006","22:22","0abaca16-3961-11ef-b6a4-450d38f76e90"
2022,2022-09-30,"VfL Lübeck-Schwartau","Dessau-Rosslauer HV 06","28:28","02078fe3-3961-11ef-9c67-cf2279a93fd6"
2022,2023-05-07,"SG BBM Bietigheim","Dessau-Rosslauer HV 06","37:34","26e1c14e-3961-11ef-8bad-3bbbf785e5a0"
2022,2022-11-05,"TuS N-Lübbecke","TSV Bayer Dormagen","23:22","0b626e13-3961-11ef-abd7-450d38f76e90"
2022,2023-04-14,"VfL Eintracht Hagen","TSV Bayer Dormagen","39:36","261065ae-3961-11ef-9600-3bbbf785e5a0"
2022,2022-12-02,"SG BBM Bietigheim","Wölfe Würzburg","36:22","0dac560c-3961-11ef-a7c2-450d38f76e90"
2022,2022-12-09,"Dessau-Rosslauer HV 06","HSG Konstanz","43:29","0e2da8ed-3961-11ef-be8e-450d38f76e90"
2022,2022-12-14,"1. VfL Potsdam","Dessau-Rosslauer HV 06","25:28","0f1c4586-3961-11ef-b399-450d38f76e90"
2022,2022-10-22,"HC Empor Rostock","HBW Balingen-Weilstetten","22:34","09c70576-3961-11ef-87cd-450d38f76e90"
2022,2023-04-02,"Dessau-Rosslauer HV 06","HSG Nordhorn-Lingen","34:22","2479ed58-3961-11ef-8e94-3bbbf785e5a0"
2022,2023-02-17,"VfL Eintracht Hagen","Dessau-Rosslauer HV 06","28:25","195253f5-3961-11ef-9578-2906cc9fb6bc"
2022,2023-04-22,"HBW Balingen-Weilstetten","TuS N-Lübbecke","28:27","268e57d0-3961-11ef-bfef-3bbbf785e5a0"
2022,2023-02-22,"TuS N-Lübbecke","TV Großwallstadt","30:32","1975dc52-3961-11ef-bc60-2906cc9fb6bc"
2022,2023-06-07,"VfL Lübeck-Schwartau","TuSEM Essen","29:28","2a95f8b2-3961-11ef-a201-3bbbf785e5a0"
2022,2023-02-22,"HBW Balingen-Weilstetten","TV 05/07 Hüttenberg","35:20","1a02423b-3961-11ef-a6c9-2906cc9fb6bc"
2022,2023-04-08,"Wölfe Würzburg","Dessau-Rosslauer HV 06","36:39","251a417a-3961-11ef-8328-3bbbf785e5a0"
2022,2023-02-26,"TuSEM Essen","HSG Nordhorn-Lingen","17:17","1a80ea7b-3961-11ef-b90e-2906cc9fb6bc"
2022,2023-05-17,"HSC 2000 Coburg","HBW Balingen-Weilstetten","28:30","288c8e00-3961-11ef-a82a-3bbbf785e5a0"
2022,2023-02-17,"TV Großwallstadt","HSG Nordhorn-Lingen","29:34","1906c883-3961-11ef-91b4-2906cc9fb6bc"
2022,2023-05-12,"VfL Eintracht Hagen","TV 05/07 Hüttenberg","33:31","27b95e8b-3961-11ef-adbc-3bbbf785e5a0"
2022,2023-05-17,"VfL Eintracht Hagen","TuSEM Essen","29:31","289c911f-3961-11ef-a845-3bbbf785e5a0"
2022,2022-12-26,"TV Großwallstadt","SG BBM Bietigheim","28:27","16c80031-3961-11ef-a990-2906cc9fb6bc"
2022,2023-02-26,"HC Elbflorenz 2006","TuS N-Lübbecke","34:36","1a374b35-3961-11ef-806d-2906cc9fb6bc"
2022,2023-03-22,"HSG Nordhorn-Lingen","VfL Lübeck-Schwartau","28:29","1cf396f9-3961-11ef-9c8f-2906cc9fb6bc"
2022,2022-11-05,"HBW Balingen-Weilstetten","HSG Nordhorn-Lingen","29:24","0bb3e6d6-3961-11ef-93a2-450d38f76e90"
2022,2022-11-05,"ThSV Eisenach","HC Empor Rostock","31:23","0b879e8c-3961-11ef-8f35-450d38f76e90"
2022,2023-05-12,"TuSEM Essen","Eulen Ludwigshafen","26:25","27fbbacb-3961-11ef-90e4-3bbbf785e5a0"
2022,2023-04-08,"TV Großwallstadt","Eulen Ludwigshafen","28:29","25582caf-3961-11ef-9156-3bbbf785e5a0"
2022,2022-11-05,"HSG Konstanz","TuSEM Essen","27:30","0b98b877-3961-11ef-a898-450d38f76e90"
2022,2023-05-05,"ThSV Eisenach","Wölfe Würzburg","41:25","26f07f98-3961-11ef-adfa-3bbbf785e5a0"
2022,2022-11-13,"HSG Nordhorn-Lingen","ThSV Eisenach","23:22","0c543873-3961-11ef-8eea-450d38f76e90"
2022,2023-05-20,"Wölfe Würzburg","HSC 2000 Coburg","24:33","28d83353-3961-11ef-afda-3bbbf785e5a0"
2022,2023-03-18,"Eulen Ludwigshafen","HSC 2000 Coburg","28:26","1c350d2e-3961-11ef-8bb1-2906cc9fb6bc"
2022,2022-12-17,"TuSEM Essen","TSV Bayer Dormagen","30:27","16592c08-3961-11ef-9bca-2906cc9fb6bc"
2022,2023-04-14,"Eulen Ludwigshafen","TV 05/07 Hüttenberg","34:31","261f518e-3961-11ef-85cd-3bbbf785e5a0"
2022,2023-02-22,"Eulen Ludwigshafen","1. VfL Potsdam","34:34","19f04b9a-3961-11ef-a4a3-2906cc9fb6bc"
2022,2023-02-10,"HC Empor Rostock","TuSEM Essen","28:25","18a6e62c-3961-11ef-8af2-2906cc9fb6bc"
2022,2022-11-11,"TuSEM Essen","1. VfL Potsdam","28:20","0c5fe1be-3961-11ef-8c4a-450d38f76e90"
2022,2022-11-11,"TuS N-Lübbecke","Wölfe Würzburg","32:26","0c055fa4-3961-11ef-98e8-450d38f76e90"
2022,2023-03-26,"TV Großwallstadt","1. VfL Potsdam","30:28","1d7cafe9-3961-11ef-9e97-2906cc9fb6bc"
2022,2023-04-02,"Eulen Ludwigshafen","HC Elbflorenz 2006","34:31","24ef3088-3961-11ef-a815-3bbbf785e5a0"
2022,2023-05-12,"TV Großwallstadt","TSV Bayer Dormagen","28:28","277117a2-3961-11ef-96e0-3bbbf785e5a0"
2022,2022-10-28,"Eulen Ludwigshafen","VfL Eintracht Hagen","34:33","0acc30ab-3961-11ef-a5f9-450d38f76e90"
2022,2022-12-03,"ThSV Eisenach","HBW Balingen-Weilstetten","26:26","0db8f44c-3961-11ef-b930-450d38f76e90"
2022,2023-01-28,"TSV Bayer Dormagen","HC Motor Zaporizhzhia","22:28","18bbfdda-3961-11ef-b75a-2906cc9fb6bc"
2022,2023-02-17,"HSC 2000 Coburg","TuS N-Lübbecke","32:35","1940aa84-3961-11ef-b0b3-2906cc9fb6bc"
2022,2023-04-01,"TuS N-Lübbecke","TuSEM Essen","41:35","246c0506-3961-11ef-978f-3bbbf785e5a0"
2022,2023-04-14,"1. VfL Potsdam","TuSEM Essen","28:27","25e495f4-3961-11ef-8b44-3bbbf785e5a0"
2022,2023-03-04,"HSC 2000 Coburg","VfL Eintracht Hagen","32:35","1b87916e-3961-11ef-b46d-2906cc9fb6bc"
2022,2023-05-17,"Eulen Ludwigshafen","HC Empor Rostock","36:27","28aae0a7-3961-11ef-9716-3bbbf785e5a0"
2022,2022-09-18,"HC Elbflorenz 2006","HSG Nordhorn-Lingen","27:26","00db4b26-3961-11ef-9a65-cf2279a93fd6"
2022,2023-06-02,"SG BBM Bietigheim","TV Großwallstadt","32:30","2a02a2aa-3961-11ef-a42e-3bbbf785e5a0"
2022,2022-09-11,"Wölfe Würzburg","TuSEM Essen","29:23","006a001f-3961-11ef-a663-cf2279a93fd6"
2022,2023-03-03,"HC Motor Zaporizhzhia","HBW Balingen-Weilstetten","23:26","1b6311e8-3961-11ef-97bd-2906cc9fb6bc"
2022,2022-12-09,"ThSV Eisenach","SG BBM Bietigheim","24:25","0e393a8d-3961-11ef-a033-450d38f76e90"
2022,2022-12-26,"TV 05/07 Hüttenberg","TuSEM Essen","30:31","16b57255-3961-11ef-9cc3-2906cc9fb6bc"
2022,2022-09-17,"TV 05/07 Hüttenberg","HBW Balingen-Weilstetten","26:27","00f96307-3961-11ef-9e5e-cf2279a93fd6"
2022,2023-02-11,"TuS N-Lübbecke","VfL Eintracht Hagen","32:25","17f9d0f6-3961-11ef-a3ba-2906cc9fb6bc"
2022,2022-11-05,"VfL Eintracht Hagen","HC Elbflorenz 2006","29:26","0bd3ec07-3961-11ef-ba80-450d38f76e90"
2022,2023-02-22,"ThSV Eisenach","VfL Eintracht Hagen","31:29","19aa8c77-3961-11ef-8712-2906cc9fb6bc"
2022,2022-09-25,"Dessau-Rosslauer HV 06","TV 05/07 Hüttenberg","26:27","016ccaab-3961-11ef-82b3-cf2279a93fd6"
2022,2022-11-06,"HSC 2000 Coburg","TV 05/07 Hüttenberg","25:31","0bc76cd5-3961-11ef-be8d-450d38f76e90"
2022,2022-12-03,"1. VfL Potsdam","HC Motor Zaporizhzhia","27:33","0df946dd-3961-11ef-8e84-450d38f76e90"
2022,2022-09-11,"Dessau-Rosslauer HV 06","VfL Eintracht Hagen","33:29","00411767-3961-11ef-b880-cf2279a93fd6"
2022,2023-05-26,"HC Motor Zaporizhzhia","TV Großwallstadt","24:24","298b133a-3961-11ef-b3d7-3bbbf785e5a0"
2022,2023-05-27,"HSG Konstanz","ThSV Eisenach","26:32","299b4d97-3961-11ef-a868-3bbbf785e5a0"
2022,2022-12-26,"HSG Konstanz","TuS N-Lübbecke","25:26","16db21ef-3961-11ef-ab31-2906cc9fb6bc"
2022,2023-06-03,"ThSV Eisenach","1. VfL Potsdam","24:22","2a11c796-3961-11ef-8e82-3bbbf785e5a0"
2022,2023-03-22,"HSC 2000 Coburg","TV Großwallstadt","28:33","1d05f402-3961-11ef-8ad2-2906cc9fb6bc"
2022,2022-09-17,"TV Großwallstadt","TuS N-Lübbecke","26:23","01084a61-3961-11ef-9941-cf2279a93fd6"
2022,2022-12-09,"HC Motor Zaporizhzhia","HC Elbflorenz 2006","32:34","0e6cddc5-3961-11ef-b91f-450d38f76e90"
2022,2023-03-31,"VfL Eintracht Hagen","TV Großwallstadt","31:25","24e11f17-3961-11ef-9df3-3bbbf785e5a0"
2022,2023-02-03,"HC Motor Zaporizhzhia","TV 05/07 Hüttenberg","27:28","17a1a583-3961-11ef-84e0-2906cc9fb6bc"
2022,2022-10-28,"1. VfL Potsdam","TV Großwallstadt","35:30","0a9b0e85-3961-11ef-9b52-450d38f76e90"
2022,2023-05-05,"HSG Konstanz","HBW Balingen-Weilstetten","30:35","271d74be-3961-11ef-b9b2-3bbbf785e5a0"
2022,2023-05-12,"HC Motor Zaporizhzhia","1. VfL Potsdam","31:35","27d100af-3961-11ef-b91a-3bbbf785e5a0"
2022,2022-09-04,"HC Elbflorenz 2006","Wölfe Würzburg","34:32","ffae2bd5-3960-11ef-93f1-cf2279a93fd6"
2022,2022-11-11,"HC Motor Zaporizhzhia","HSG Konstanz","27:28","0c2be4c9-3961-11ef-8b0b-450d38f76e90"
2022,2022-11-18,"SG BBM Bietigheim","HSG Nordhorn-Lingen","21:29","0c88eb13-3961-11ef-8544-450d38f76e90"
2022,2023-05-12,"HC Empor Rostock","HSG Konstanz","40:31","280d13b9-3961-11ef-b3f0-3bbbf785e5a0"
2022,2022-10-23,"HC Motor Zaporizhzhia","Wölfe Würzburg","32:28","098008b6-3961-11ef-8ea5-450d38f76e90"
2022,2023-03-22,"TuS N-Lübbecke","TV 05/07 Hüttenberg","33:28","1c59e8f0-3961-11ef-9777-2906cc9fb6bc"
2022,2022-12-14,"TV Großwallstadt","TV 05/07 Hüttenberg","29:31","0f013c51-3961-11ef-bc39-450d38f76e90"
2022,2023-02-18,"TV 05/07 Hüttenberg","HC Empor Rostock","28:25","18f41f48-3961-11ef-84f7-2906cc9fb6bc"
2022,2022-12-14,"HC Elbflorenz 2006","TuSEM Essen","21:20","0ef59d38-3961-11ef-9f6a-450d38f76e90"
2022,2023-03-26,"HSG Nordhorn-Lingen","Wölfe Würzburg","29:25","1d8efcae-3961-11ef-a370-2906cc9fb6bc"
2022,2022-10-19,"HC Motor Zaporizhzhia","ThSV Eisenach","21:27","0b2009a6-3961-11ef-b95a-450d38f76e90"
2022,2023-05-05,"1. VfL Potsdam","HSG Nordhorn-Lingen","24:26","272b8511-3961-11ef-af0b-3bbbf785e5a0"
2022,2022-12-14,"HSC 2000 Coburg","Wölfe Würzburg","27:21","0f2a569a-3961-11ef-bb5a-450d38f76e90"
2022,2023-04-18,"VfL Eintracht Hagen","HC Empor Rostock","37:25","0f3763c2-3961-11ef-a1bb-450d38f76e90"
2022,2023-02-22,"HSG Konstanz","TSV Bayer Dormagen","31:28","19df4111-3961-11ef-ab7b-2906cc9fb6bc"
2022,2023-04-06,"TV 05/07 Hüttenberg","HSC 2000 Coburg","27:32","25387c94-3961-11ef-812a-3bbbf785e5a0"
2022,2023-04-21,"TSV Bayer Dormagen","HC Elbflorenz 2006","33:29","262ec102-3961-11ef-b7e8-3bbbf785e5a0"
2022,2023-03-19,"HC Empor Rostock","Wölfe Würzburg","26:23","1c47d831-3961-11ef-bdf4-2906cc9fb6bc"
2022,2022-09-03,"1. VfL Potsdam","SG BBM Bietigheim","27:23","ffeb1344-3960-11ef-9e4f-cf2279a93fd6"
2022,2022-09-11,"SG BBM Bietigheim","HC Elbflorenz 2006","33:31","004f1892-3961-11ef-8de5-cf2279a93fd6"
2022,2023-03-22,"Dessau-Rosslauer HV 06","TuSEM Essen","38:30","1c6dc30f-3961-11ef-9987-2906cc9fb6bc"
2022,2022-11-19,"HSC 2000 Coburg","HC Empor Rostock","35:29","0cdce2cd-3961-11ef-8710-450d38f76e90"
2022,2022-11-02,"TV Großwallstadt","VfL Eintracht Hagen","33:35","0b2de924-3961-11ef-b33c-450d38f76e90"
2022,2023-02-26,"TV Großwallstadt","HBW Balingen-Weilstetten","26:32","1a6e52d7-3961-11ef-a61d-2906cc9fb6bc"
2022,2022-09-23,"HSG Nordhorn-Lingen","TuSEM Essen","27:23","01dbcaf8-3961-11ef-aad0-cf2279a93fd6"
2022,2022-11-18,"HSG Konstanz","Wölfe Würzburg","32:29","0cbeed38-3961-11ef-a519-450d38f76e90"
2022,2022-12-18,"Wölfe Würzburg","VfL Eintracht Hagen","31:33","15fc5b49-3961-11ef-9738-2906cc9fb6bc"
2022,2022-12-26,"HC Elbflorenz 2006","Dessau-Rosslauer HV 06","26:31","169231b9-3961-11ef-958f-2906cc9fb6bc"
2022,2022-11-09,"Eulen Ludwigshafen","TV Großwallstadt","37:31","0bdf8d1b-3961-11ef-8720-450d38f76e90"
2022,2023-02-17,"VfL Lübeck-Schwartau","HBW Balingen-Weilstetten","23:23","18e05543-3961-11ef-b5a7-2906cc9fb6bc"
2022,2022-11-26,"TSV Bayer Dormagen","Eulen Ludwigshafen","26:28","0d0d56fd-3961-11ef-aeb9-450d38f76e90"
2022,2023-04-04,"Eulen Ludwigshafen","HC Motor Zaporizhzhia","35:26","0f43f8e2-3961-11ef-a348-450d38f76e90"
2022,2023-02-10,"HSG Nordhorn-Lingen","TV 05/07 Hüttenberg","32:30","1893eac6-3961-11ef-90b7-2906cc9fb6bc"
2022,2023-06-07,"VfL Eintracht Hagen","HSG Nordhorn-Lingen","29:26","316fa63a-3961-11ef-b74e-eda1a7fb9e81"
2022,2022-09-03,"HSC 2000 Coburg","HSG Konstanz","34:22","0005ee4e-3961-11ef-9251-cf2279a93fd6"
2022,2022-12-26,"VfL Eintracht Hagen","HBW Balingen-Weilstetten","29:34","171333e3-3961-11ef-a6d3-2906cc9fb6bc"
2022,2022-09-03,"TV Großwallstadt","ThSV Eisenach","27:26","ffdbf962-3960-11ef-9dc6-cf2279a93fd6"
2022,2022-12-10,"Wölfe Würzburg","1. VfL Potsdam","28:31","0e46aa65-3961-11ef-9186-450d38f76e90"
2022,2022-12-14,"TuS N-Lübbecke","ThSV Eisenach","29:29","0eb5aaaa-3961-11ef-844d-450d38f76e90"
2022,2023-04-02,"HBW Balingen-Weilstetten","Wölfe Würzburg","29:22","24c27ba3-3961-11ef-bc57-3bbbf785e5a0"
2022,2022-12-10,"HSG Nordhorn-Lingen","TuS N-Lübbecke","21:24","0e870b6d-3961-11ef-a761-450d38f76e90"
2022,2022-12-18,"HSG Nordhorn-Lingen","Eulen Ludwigshafen","24:20","16474c67-3961-11ef-a511-2906cc9fb6bc"
2022,2022-11-11,"Dessau-Rosslauer HV 06","HBW Balingen-Weilstetten","28:28","0bf71a21-3961-11ef-9346-450d38f76e90"
2022,2023-04-21,"HC Motor Zaporizhzhia","VfL Eintracht Hagen","28:34","26799217-3961-11ef-b071-3bbbf785e5a0"
2022,2022-12-26,"Eulen Ludwigshafen","Wölfe Würzburg","35:32","17263c7a-3961-11ef-bde1-2906cc9fb6bc"
2022,2022-12-21,"Eulen Ludwigshafen","HSG Konstanz","30:30","09b89c33-3961-11ef-9d3d-450d38f76e90"
2022,2023-03-26,"VfL Eintracht Hagen","Eulen Ludwigshafen","34:33","244e615c-3961-11ef-9578-3bbbf785e5a0"
2022,2022-12-14,"HSG Konstanz","HSG Nordhorn-Lingen","30:31","0f0eb4cd-3961-11ef-b6fe-450d38f76e90"
2022,2023-04-14,"HSG Konstanz","HC Motor Zaporizhzhia","31:31","25d48592-3961-11ef-8d3c-3bbbf785e5a0"
2022,2022-11-13,"TV Großwallstadt","HC Elbflorenz 2006","30:24","0c41934c-3961-11ef-a9cd-450d38f76e90"
2022,2022-09-23,"TuS N-Lübbecke","HC Elbflorenz 2006","30:24","015d59f5-3961-11ef-b9fa-cf2279a93fd6"
2022,2023-02-11,"ThSV Eisenach","TV Großwallstadt","31:19","1836bce1-3961-11ef-b2f5-2906cc9fb6bc"
2022,2023-03-05,"Wölfe Würzburg","TV 05/07 Hüttenberg","34:39","1b2a223b-3961-11ef-bfd6-2906cc9fb6bc"
2022,2023-05-05,"TuS N-Lübbecke","HC Motor Zaporizhzhia","26:29","26d0370e-3961-11ef-9a4a-3bbbf785e5a0"
2022,2022-12-02,"HSC 2000 Coburg","HSG Nordhorn-Lingen","30:27","0e074758-3961-11ef-a711-450d38f76e90"
2022,2023-05-17,"TuS N-Lübbecke","HSG Nordhorn-Lingen","27:28","281b34c9-3961-11ef-9533-3bbbf785e5a0"
2022,2022-11-18,"ThSV Eisenach","Dessau-Rosslauer HV 06","27:24","0c95e98f-3961-11ef-b3ad-450d38f76e90"
2022,2022-10-22,"TuSEM Essen","Dessau-Rosslauer HV 06","29:32","099c1522-3961-11ef-8351-450d38f76e90"
2022,2023-06-04,"HC Empor Rostock","VfL Lübeck-Schwartau","34:35","2a6a6d12-3961-11ef-b17e-3bbbf785e5a0"
2022,2023-03-04,"ThSV Eisenach","HC Elbflorenz 2006","31:23","1b16a065-3961-11ef-b232-2906cc9fb6bc"
2022,2022-09-30,"TSV Bayer Dormagen","1. VfL Potsdam","23:24","01e8ff36-3961-11ef-a804-cf2279a93fd6"
2022,2023-05-17,"TSV Bayer Dormagen","TV 05/07 Hüttenberg","29:27","2829c3b0-3961-11ef-b5e2-3bbbf785e5a0"
2022,2023-05-27,"HC Empor Rostock","HC Elbflorenz 2006","33:35","296e425c-3961-11ef-9bc5-3bbbf785e5a0"
2022,2022-10-08,"VfL Lübeck-Schwartau","TuS N-Lübbecke","22:27","02780828-3961-11ef-88e3-cf2279a93fd6"
2022,2022-10-08,"HSC 2000 Coburg","Eulen Ludwigshafen","32:26","09315397-3961-11ef-a5fb-450d38f76e90"
2022,2022-09-10,"HSG Konstanz","1. VfL Potsdam","23:31","008f9ff3-3961-11ef-a063-cf2279a93fd6"
2022,2022-12-17,"HC Elbflorenz 2006","HC Empor Rostock","31:27","166d3326-3961-11ef-b531-2906cc9fb6bc"
2022,2022-12-26,"TSV Bayer Dormagen","HSG Nordhorn-Lingen","29:25","167e9a8a-3961-11ef-b338-2906cc9fb6bc"
2022,2022-09-10,"ThSV Eisenach","Eulen Ludwigshafen","28:23","005c34a4-3961-11ef-87a3-cf2279a93fd6"
2022,2022-11-27,"HSG Nordhorn-Lingen","1. VfL Potsdam","28:25","0d7743fc-3961-11ef-816c-450d38f76e90"
2022,2022-09-02,"TuSEM Essen","HC Empor Rostock","26:15","fff94347-3960-11ef-9cf7-cf2279a93fd6"
2022,2023-04-08,"HSG Nordhorn-Lingen","HBW Balingen-Weilstetten","30:31","25669c34-3961-11ef-9115-3bbbf785e5a0"
2022,2023-04-08,"HC Empor Rostock","ThSV Eisenach","21:24","25844973-3961-11ef-8235-3bbbf785e5a0"
2022,2022-09-10,"HBW Balingen-Weilstetten","VfL Lübeck-Schwartau","28:21","009d60ec-3961-11ef-bd9b-cf2279a93fd6"
2022,2023-02-26,"HC Empor Rostock","HC Motor Zaporizhzhia","30:31","1ad0452c-3961-11ef-90cf-2906cc9fb6bc"
2022,2022-11-05,"1. VfL Potsdam","VfL Lübeck-Schwartau","33:35","0ba56cce-3961-11ef-88a4-450d38f76e90"
2022,2022-11-18,"VfL Eintracht Hagen","HC Motor Zaporizhzhia","34:31","0ceb2581-3961-11ef-adec-450d38f76e90"
2022,2023-05-20,"TV 05/07 Hüttenberg","TV Großwallstadt","37:26","28f6ee10-3961-11ef-9c3e-3bbbf785e5a0"
2022,2022-09-30,"VfL Eintracht Hagen","HSC 2000 Coburg","28:33","024f98c1-3961-11ef-8781-cf2279a93fd6"
2022,2023-03-05,"HSG Nordhorn-Lingen","HC Empor Rostock","29:19","1b750afd-3961-11ef-b25d-2906cc9fb6bc"
2022,2023-05-17,"SG BBM Bietigheim","ThSV Eisenach","31:31","283aec83-3961-11ef-9ebd-3bbbf785e5a0"
2022,2023-02-07,"TSV Bayer Dormagen","TV Großwallstadt","30:33","0ddaf9ed-3961-11ef-a647-450d38f76e90"
2022,2022-11-12,"TV 05/07 Hüttenberg","Eulen Ludwigshafen","28:31","0c1ec4c9-3961-11ef-8f5a-450d38f76e90"
2022,2022-11-02,"Wölfe Würzburg","HBW Balingen-Weilstetten","26:30","0af84070-3961-11ef-b16f-450d38f76e90"
2022,2023-02-22,"Dessau-Rosslauer HV 06","HC Empor Rostock","31:24","1987ce4a-3961-11ef-9e73-2906cc9fb6bc"
2022,2023-03-17,"VfL Eintracht Hagen","1. VfL Potsdam","29:36","1c2337c4-3961-11ef-892d-2906cc9fb6bc"
2022,2022-09-09,"TuS N-Lübbecke","HSC 2000 Coburg","27:26","0030d51c-3961-11ef-aca9-cf2279a93fd6"
2022,2023-02-04,"Dessau-Rosslauer HV 06","Eulen Ludwigshafen","35:30","174d0c69-3961-11ef-aa00-2906cc9fb6bc"
2022,2023-05-13,"Dessau-Rosslauer HV 06","TuS N-Lübbecke","28:32","277fdc5d-3961-11ef-9729-3bbbf785e5a0"
2022,2023-02-25,"TV 05/07 Hüttenberg","Dessau-Rosslauer HV 06","34:32","1a5cde22-3961-11ef-947d-2906cc9fb6bc"
2022,2022-09-30,"HC Empor Rostock","HSG Nordhorn-Lingen","22:31","026ab049-3961-11ef-bbaa-cf2279a93fd6"
2022,2023-05-27,"Eulen Ludwigshafen","HSG Nordhorn-Lingen","29:32","29d44532-3961-11ef-99e1-3bbbf785e5a0"
2022,2023-05-27,"TV 05/07 Hüttenberg","VfL Lübeck-Schwartau","26:23","297d2319-3961-11ef-933c-3bbbf785e5a0"
2022,2022-10-28,"HBW Balingen-Weilstetten","TuSEM Essen","30:29","0aab2aca-3961-11ef-85dd-450d38f76e90"
2022,2022-10-08,"ThSV Eisenach","TuSEM Essen","29:26","02aac3fb-3961-11ef-b8c4-cf2279a93fd6"
2022,2022-10-29,"Dessau-Rosslauer HV 06","HC Motor Zaporizhzhia","32:29","09f938b5-3961-11ef-b96a-450d38f76e90"
2022,2023-02-26,"Eulen Ludwigshafen","SG BBM Bietigheim","34:34","1abb098d-3961-11ef-9535-2906cc9fb6bc"
2022,2022-10-28,"Wölfe Würzburg","HSG Nordhorn-Lingen","22:24","0a679c66-3961-11ef-8c36-450d38f76e90"
2022,2023-03-22,"SG BBM Bietigheim","VfL Eintracht Hagen","31:28","1c80283c-3961-11ef-b877-2906cc9fb6bc"
2022,2022-09-17,"TSV Bayer Dormagen","HSG Konstanz","25:22","00ca477f-3961-11ef-842b-cf2279a93fd6"
2022,2023-02-03,"SG BBM Bietigheim","HSG Konstanz","36:23","17654605-3961-11ef-ba99-2906cc9fb6bc"
2022,2023-02-03,"HC Empor Rostock","TSV Bayer Dormagen","22:24","17e8d21d-3961-11ef-86dc-2906cc9fb6bc"
2022,2023-05-06,"VfL Eintracht Hagen","VfL Lübeck-Schwartau","36:35","27535cd3-3961-11ef-8113-3bbbf785e5a0"
2022,2022-11-02,"HC Elbflorenz 2006","Eulen Ludwigshafen","23:29","0ae8948c-3961-11ef-aca0-450d38f76e90"
2022,2022-09-24,"SG BBM Bietigheim","Eulen Ludwigshafen","29:31","017b742c-3961-11ef-94ef-cf2279a93fd6"
2022,2022-10-07,"HSG Konstanz","HC Elbflorenz 2006","29:29","02c802a0-3961-11ef-8f69-cf2279a93fd6"
2022,2023-05-13,"HBW Balingen-Weilstetten","ThSV Eisenach","25:25","27df07a8-3961-11ef-a2ec-3bbbf785e5a0"
2022,2022-10-23,"VfL Lübeck-Schwartau","HSG Nordhorn-Lingen","26:30","095f4861-3961-11ef-af90-450d38f76e90"
2022,2022-10-08,"SG BBM Bietigheim","TV 05/07 Hüttenberg","33:26","029bb5fa-3961-11ef-9afc-cf2279a93fd6"
2022,2023-02-22,"Wölfe Würzburg","VfL Lübeck-Schwartau","28:34","19bb3224-3961-11ef-8388-2906cc9fb6bc"
2022,2023-03-03,"HSG Konstanz","TV Großwallstadt","28:25","1b3c1e1a-3961-11ef-bfb8-2906cc9fb6bc"
2022,2022-09-02,"VfL Eintracht Hagen","TuS N-Lübbecke","28:31","00146fc8-3961-11ef-91a7-cf2279a93fd6"
2022,2023-02-11,"HBW Balingen-Weilstetten","Eulen Ludwigshafen","34:27","18818ffa-3961-11ef-a952-2906cc9fb6bc"
2022,2022-09-30,"Eulen Ludwigshafen","TuS N-Lübbecke","32:29","025d4eb7-3961-11ef-9109-cf2279a93fd6"
2022,2022-09-23,"HSG Konstanz","VfL Eintracht Hagen","23:30","01b0e4b5-3961-11ef-8a86-cf2279a93fd6"
2022,2022-09-30,"TuSEM Essen","SG BBM Bietigheim","30:33","0241785e-3961-11ef-bcf0-cf2279a93fd6"
2022,2022-09-11,"HC Empor Rostock","TV 05/07 Hüttenberg","24:29","00ba3375-3961-11ef-87a0-cf2279a93fd6"
